class_id	student_id	sentence_id	sentence	TRANSLATION	gibbs	gibbs options	emotions
FAU	89	4	Dennoch ist es interessant und wichtig darüber zu lernen und zu wissen.	" "" Nevertheless  it is interesting and important to learn and know about it. "" "	2.0	2	interest, approval
FAU	89	5	Das Lernpensum konnte ich in der vorgegeben Zeit lernen.	" "" I was able to learn the workload in the given time. "" "	2.0	2	approval
FAU	89	6	Ich glaube, dass ich letztendlich mit den Aufgaben das Thema verstanden habe und auch verstehe.	" "" I think that in the end  with the assignments  I understood and comprehended the subject. "" "	4.0	2, 4	satisfaction
FAU	90	0	Anfangs konnte ich mir nicht wirklich viel unter Pädagogischer Diagnostik vorstellen und war deshalb auch gespannt auf die Bearbeitung.	" "" At the beginning I could not really imagine much about pedagogical diagnostics and therefore I was also curious about the processing. "" "	3.0	3, 0	curious, enthusiasm
FAU	90	1	Mit der Bearbeitung kam ich gut zurecht.	" "" I got along well with the processing. "" "	2.0	2, 0	approval
FAU	90	2	Ich habe relativ lange dafür gebraucht weil ich mit den Vorlesungsinhalten/Folien wenig anfangen konnte.	" "" It took me a relatively long time because I could do little with the lecture content/slides. "" "	3.0	0, 2, 3	challenge, disapproval
FAU	90	3	Aber durch das Nachlesen in der Literatur und den darin ausführlich erläuterten Beispielen, habe ich einen guten Eindruck von dem Thema bekommen.	" "" But by reading up on the literature and the examples explained in detail in it  I got a good impression of the topic. "" "	3.0	0, 2, 3	satisfaction
FAU	90	4	Mit dem Fallbeispiel konnte ich auch gut arbeiten.	" "" I could also work well with the case study. "" "	2.0	2, 0	satisfaction
FAU	90	5	Rückblickend hat mich das Thema sehr interessiert und ich habe das Gefühl einen guten Überblick über das große Thema bekommen zu haben.	" "" Looking back  I was very interested in the topic and I feel like I got a good overview of the big topic. "" "	4.0	1, 2, 4	interest, approval
FAU	91	0	Diese Aufgabe ist mir im Vergleich zu der ersten Aufgabe schwerer gefallen.	" "" I found this task more difficult compared to the first task. "" "	2.0	2, 0	challenge
FAU	91	1	Das Fallbeispiel war schwieriger, da die Situation uneindeutig ist.	" "" The case study was more difficult because the situation is ambiguous. "" "	3.0	2, 3, 0	challenge, disapproval
FAU	91	2	Man kann nicht den „einen“ Fehler der Lehrerin identifizieren.	" "" You can't identify the ""one"" mistake the teacher made. "" "	0.0	0	0
FAU	91	3	Es gab nicht die eine richtige Lösung, sondern viele verschiedene Möglichkeiten wie Frau Klammer hätte reagieren und zukünftig handeln sollen.	" "" There was not one correct solution  but many different ways Mrs. Klammer should have reacted and acted in the future. "" "	3.0	2,3	disapproval
FAU	91	4	Ich konnte mich im Rahmen der Bearbeitung an eine Situation während meines FSJ in einer Schule erinnern, in der ich auch die Schülerleistungen total überschätzt habe.	" "" During the processing I could remember a situation during my FSJ in a school where I also totally overestimated the student performance. "" "	0.0	0	0
FAU	91	5	Mir wurde klar, dass man als Lehrkraft jeden Tag aufs Neue vor Herausforderungen steht, die es zu bewältigen gilt.	" "" I realized that as a teacher  you face challenges every day that need to be addressed. "" "	4.0	4, 0	approval
FAU	91	6	Gerade bei der Ausarbeitung von Leistungserhebungen sollte viele Dinge gut überlegt und durchdacht sein, um möglichst für alle SuS zu bewältigende Aufgabentypen zu erstellen.	" "" Especially when preparing performance surveys  many things should be well thought out and considered in order to create task types that can be mastered by all students if possible. "" "	5.0	5, 4	anticipation
FAU	91	7	Jedoch ist meiner Meinung nach ist	" "" However  in my opinion  "" "	0.0	0	0
FAU	91	8	die	" "" the "" "	0.0	0	0
FAU	91	9	Vorbereitung	" "" preparation "" "	0.0	0	0
FAU	91	10	auf	" "" for "" "	0.0	0	0
FAU	91	11	Klassenarbeiten	" "" class tests "" "	0.0	0	0
FAU	91	12	das Wichtigste	" "" the most important "" "	0.0	0	0
FAU	91	13	Natürlich kann es sein, dass ein Schüler/eine Schülerin mal einen schlechten Tag hat, oder aus verschiedenen Gründen nicht die Leistung erzielt, zu der sie/er in der Lage gewesen wäre.	" "" Of course  a student may have a bad day  or for various reasons may not perform as well as he/she would have been able to. "" "	0.0	0	0
FAU	91	14	Doch es ist die Aufgabe der Lehrkräfte die Unterrichtsinhalte so zu vermitteln, dass sie möglichst jede*r Schüler*in versteht und nachvollziehen kann	" "" But it is the task of the teachers to convey the contents of the lessons in such a way that every student can understand and comprehend them. "	0.0	0	responsibility
FAU	91	15	Fallen die Ergebnisse in einer Klassenarbeit aus wie im Fallbeispiel, sollten die Eltern zusammen mit der Schule nach Möglichkeiten suchen, die SuS sowie die Lehrkraft zu unterstützen.	" "" If the results in a class assignment turn out as in the case study  the parents should look for possibilities together with the school to support the students as well as the teacher. "" "	5.0	0, 4, 5	anticipation
FAU	91	16	Idealerweise erfahren die SuS durch die Lehrkraft Motivation, welche sie selbst zum Lernen und zu aktiver Mitarbeit im Unterricht anregen.	" "" Ideally  the students experience motivation from the teacher  which encourages them to learn and actively participate in class. "" "	0.0	0	0
FAU	92	0	Vor der Bearbeitung der Aufgabe, konnte ich mir ehrlicherweise noch nicht allzu viel unter dem Bereich der „Pädagogischen Diagnostik“ vorstellen.	" "" Before working on the task  I honestly could not imagine too much about the field of ""pedagogical diagnostics"". "" "	0.0	0	0
FAU	92	1	Doch nach Durchlesen und Bearbeiten der Vorlesungsfolien fühlte ich mich schon besser vorbereitet für die Aufgabe, die zwar eine gewisse Herausforderung darstellte, aber auch eine nicht ganz unrealistische Alltagssituation mit sich brachte.	" "" However  after reading through and working on the lecture slides  I already felt better prepared for the task  which was somewhat challenging  but also involved a not entirely unrealistic everyday situation. "" "	3.0	0, 1, 2, 3	approval, satisfaction, challenge
FAU	92	2	Diese Situation verdeutliche für mich nochmal die Wichtigkeit der Pädagogischen Diagnostik mit der formativen Leistungsmessung und des Wissens über effektive Rückmeldungen.	" "" This situation again highlighted for me the importance of educational diagnostics with formative performance measurement and knowledge of effective feedback. "" "	2.0	2, 0	approval
FAU	92	3	Und ich erfuhr etwas beispielsweise über die Vielschichtigkeit von Bewertungen und Rückmeldungen und was man daran eventuell „falsch“ machen kann bzw. noch optimieren kann.	" "" And I learned something  for example  about the complexity of assessments and feedback and what one can possibly do ""wrong"" about it or still optimize it. "" "	2.0	2, 0	approval
FAU	92	4	Während der Bearbeitung hat es mir Spaß gemacht die unterschiedlichen Wege der Leistungs- und Lernfortschrittsmethoden zu erfahren und zu erfahren, dass auch die summative Leistungsdiagnostik ihren Wert hat, aber durch verschiedene fördernde formative Maßnahmen ergänzt werden sollte.	" "" During the processing  I enjoyed learning about the different ways of performance and learning progress methods and that summative performance diagnostics also have their value  but should be complemented by various supportive formative measures. "" "	1.0	0, 1	approval, joy
FAU	92	5	Mit der gesamten Aufgabenstellung bin ich ganz gut zurechtgekommen, das Finden der richtigen Literatur bzw. die richtige Stellen war nicht immer leicht, hat aber letztlich funktioniert.	" "" I got along quite well with the whole assignment  finding the right literature or places was not always easy  but worked out in the end. "" "	4.0	2, 4, 0	satisfaction, challenge, relief
FAU	92	6	Insgesamt würde ich meinen Kompetenzstand besser als vor der Bearbeitung beurteilen vor allem da ich, als zukünftige Lehrkraft, mir vornehme einige der vorgestellten Strategien und Methoden in meinen Unterricht zu übernehmen, z.B. was Verständnisfragen oder eine Art Quiz am Ende der Unterrichtsstunde anbelangt.	" "" Overall  I would rate my level of competence better than before the processing especially since I  as a future teacher  intend to adopt some of the presented strategies and methods in my lessons  e.g. regarding comprehension questions or a kind of quiz at the end of the lesson. "" "	5.0	2, 3, 4, 5	satisfaction, determined
FAU	92	7	Vielleicht weil mir als Schüler diese Selbsteinschätzungsmöglichkeiten gefehlt haben.	" "" Maybe because as a student I lacked these self-assessment opportunities. "" "	3.0	0	uncertain, pity
FAU	92	8	Mit meiner Lösung der Aufgabe bin ich durchaus zufrieden.	" "" I am quite satisfied with my solution to the task. "" "	2.0	2, 0	satisfaction
FAU	93	0	Vor der Bearbeitung der Aufgabe war ich sehr motiviert, mich mit der Thematik pädagogische Diagnostik auseinanderzusetzen, weil ich sie als einen wesentlichen Teil des Lehrerberufs in der Leistungseinschätzung der Schüler verstehe.	" "" Before working on the task I was very motivated to deal with the topic of pedagogical diagnostics because I understand it as an essential part of the teaching profession in the assessment of students' performance. "" "	3.0	1, 3	motivated, approval
FAU	93	1	Während der Bearbeitung des Auftrags wurde ich allerdings erneut durch das wenig aussagekräftige Fallbeispiel, die wenig konkreten Aufgabenstellungen und die dadurch entstandene Notwendigkeit, auf Vermutung zur Analyse der Situation aus dem Fallbeispiel zurückzugreifen, demotiviert.	" "" However  during the processing of the assignment  I was again demotivated by the case study that was not very meaningful  the little concrete tasks and the resulting need to resort to conjecture to analyze the situation from the case study. "" "	3.0	1, 2, 3	disapproval
FAU	93	2	Hätte ich mehr markante, richtungsweisende Schlüsselinformationen im Fallbeispiel vorgefunden und dadurch deutlichere Anhaltspunkte gehabt, welche Passagen aus der Literatur für die Beantwortung der Fragestellung relevant und verwertbar sind, hätte ich die Aufgabe detaillierter bearbeitet und mir noch mehr Zeit dafür genommen.	" "" Had I found more salient  directional key information in the case study and thus had clearer clues as to which passages from the literature were relevant and usable in answering the question  I would have worked on the assignment in more detail and taken even more time to do so. "" "	4.0	2, 3, 4	disapproval
FAU	93	3	Insgesamt habe ich nicht wirklich den Eindruck, aus der Lektüre der weiterführenden Literatur einen wesentlichen Mehrwert für meiner fachlichen Kompetenz geschöpft zu haben, da die bereitgestellten Texte so umfangreich und zeitaufwändig zu lesen waren, dass ich während und nach der Bearbeitung der Aufgabe bereits wieder einen Großteil ihrer Inhalte vergessen habe.	" "" Overall  I do not really have the impression that I have gained significant added value for my professional competence from reading the further literature  since the texts provided were so extensive and time-consuming to read that I have already forgotten a large part of their contents again during and after working on the task. "" "	4.0	2, 3, 4	disapproval
FAU	93	4	Entschuldigen Sie bitte meine Direktheit.	" "" Please excuse my directness. "" "	0.0	0	0
FAU	93	5	Ich möchte damit niemandem vor den Kopf stoßen, sondern lediglich ein ehrliches Feedback geben, und hoffe es hilft bei der Auswertung der Arbeitsaufträge/Lerneinheit.	" "" I don't mean to offend anyone with this  but just want to give honest feedback  and hope it helps in evaluating the work assignments/learning unit. "" "	0.0	0	hope
FAU	94	0	Ich erachte das Thema als sehr bedeutsam und bin deshalb interessiert an das Thema heran gegangen.	" "" I consider the topic very significant and therefore approached it with interest. "" "	3.0	1, 2, 3	approval, interest
FAU	94	1	Durch einzelne Texte, die Vorlesungsvideos und Vorlesungsfolien habe ich mich gut vorbereitet gefühlt.	" "" Through individual texts  the lecture videos and lecture slides I felt well prepared. "" "	3.0	2, 3	satisfaction, approval
FAU	94	2	Die Aufgabenstellung war ebenfalls gut verständlich.	" "" The assignment was also well understood. "" "	2.0	2, 0	satisfaction
FAU	94	3	Dadurch, dass ich schon eine, zumindest formal, ähnliche Aufgabe bearbeitet habe (zum Themenbereich 4), kam ich gut mit der gesamten Aufgabenstellung und dem selbstständigen Lernen auf StudOn zurecht.	" "" Due to the fact that I have already worked on a  at least formally  similar assignment (on topic area 4)  I got along well with the entire assignment and the independent learning on StudOn. "" "	3.0	0, 2, 3	satisfaction, appreciation
