class_id	student_id	sentence_id	sentence	one hot	Label
FAU	61	18	"Die Aufgabe wäre zwar mit hoher Wahrscheinlichkeit nicht „falsch“ gelöst worden, jedoch wären Akzentuierungen möglicherweise völlig anderes gesetzt worden.
Der Umgang mit der gesamten Aufgabenstellung fiel mir sehr leicht, da ich zuvor bereits eine Aufgabenstellung dieser Art gelöst habe."		
FAU	61	19	"Jedoch ist die ganze Lernumgebung via StudOn sehr gut strukturiert und die Hilfestellungen (sowohl bei den schriftlichen Aufgaben, als auch bei den Reflexionen) sind überaus hilfreich.

Reflexion"		
FAU	61	20	zur		
FAU	61	21	Situation		
FAU	61	22	nach der Bearbeitung der Thematik		
FAU	61	23	Einführung in die Pädagogische Diagnostik:		
FAU	61	24	"

Nach der Erarbeitung des Themas und nach der Bearbeitung der Aufgabe zum Thema Pädagogische Diagnostik schätze ich meinen Kompetenzerwerb innerhalb des Themas als außerordentlich hoch ein."		
FAU	61	25	Da meine wissenschaftlichen Kenntnisse (im Gegensatz zu praktischen Kenntnissen) in diesem Bereich eher gering waren, konnte ich viel kognitives Wissen über die wissenschaftlichen Theorien, auf welchen die Thematik basiert, aufbauen, als auch einen guten Bezug zur Problematik der Leistungsdiagnostik im Bildungswesen erhalten.		
FAU	61	26	Meine schriftliche Ausarbeitung zum Thema Einführung in die Pädagogische Diagnostik liegt sehr nahe an der Feedbackversion, die im allgemeinen formuliert wurde.		
FAU	61	27	Daher bin ich sowohl mit der sprachlichen, als auch mit der inhaltlichen Gestaltung meiner Ausarbeitung zufrieden und habe das Gefühl, die theoretischen Inhalte gut auf das Fallbeispiel übertragen zu können.		
FAU	61	28	Einzelne Punkte, welche in der Feedbackdatei angesprochen wurden, fehlen in meiner Lösung, wie beispielsweise alternative Strukturierungsansätze anderer Autor/innen für pädagogische Leistungsdiagnoseinstrumente, nebst der Einteilung nach Leutner (2001).		
FAU	61	29	Die Reflexion zu der Auseinandersetzung mit dem Themengebiet Einführung in die Pädagogische Diagnostik gewährt mir im Nachhinein die Erkenntnis, dass man mit einer erstmalig tiefgehenden theoretischen Auseinandersetzung mit einem Thema, derer daraufhin eine Anwendung der Theorie auf ein Praxisbeispiel folgt, umfassendere Erkenntnisse erlangt, als würde man nur die theoretischen Aspekte anhand einzelner Beispiele passiv aufnehmen (z.B. „nur“ passives Konsumieren einer inaktiven Vorlesung)		
FAU	61	30	"

Zusammenfassend erlebte ich die Auseinandersetzung mit dem Themengebiet Einführung in die Pädagogischen Diagnostik durch die Methode des Mini-E-Portfolios via StudOn als ein wissensergiebiges Erlebnis, durch welches man tiefe Einblicke in die Thematik erhalten hat und sich an manchen Punkten eigenständig intensiver mit einzelnen Aspekten auseinandergesetzt hat, als man es möglicherweise bei einem rein passiven Lernen zum Beispiel für eine Klausur getan hätte."		
FAU	61	31	Folglich schätze ich die gesamte Lerneinheit als sehr positiv ein.		
FAU	62	0	Die zur Bearbeitung der Aufgabe bereitgestellten Inhalte waren für mich - ähnlich wie in der ersten Bearbeitung - sehr hilfreich.		
FAU	62	1	(Dies wurde entsprechend bereits in der ersten Reflexion thematisiert.)		
FAU	62	2	Die Inhalte der Themenbereiche finde ich sehr wichtig, für die Praxis von zentraler Bedeutung und mein Interesse, sowie die Bereitschaft für eine intensive Auseinandersetzung ist enorm.		
FAU	62	3	Den Lernprozess werte ich (aus Zeitgründen) noch nicht als abgeschlossen.		
FAU	62	4	Daher möchte ich mich um Vertiefung weiterhin bemühen.		
FAU	62	5	Die Konfrontation mit dem Feedback des ersten Fallbeispiels aus dem Themenbereich 4 hat die Arbeitsweise meiner Bearbeitung beeinflusst.		
FAU	62	6	Trotzdem hätte meine Lösung im Vergleich zu dem Lösungsvorschlag des Feedbacks noch deutlich differenzierter und im Theorie Teil detaillierter ausgearbeitet werden müssen.		
FAU	62	7	Außerdem mangelt es in meinem Gedankengang an begründeter Systematik.		
FAU	62	8	Auch die Autorenverweise, die wissenschaftliche Arbeitsweise lässt zu wünschen übrig.		
FAU	62	9	Anders als bei der Beschäftigung mit dem ersten Fallbeispiel habe ich diesmal die angebotene erste Stufe der Arbeitsanregungen = Denkanstoß in Anspruch genommen.		
FAU	62	10	Da ich diese als sehr hilfreich empfunden habe, hole ich mir gleich noch Ideen zu dieser Reflexion.		
FAU	62	11	Wichtig war mir jedoch zunächst eine eigenständige Überlegung zum Thema, was ich hiermit getan habe.(Gewisse		
FAU	62	12	Bewegung ergab sich übrigens auch in meiner Einstellung diesem Übungsformat gegenüber.		
FAU	62	13	Nach wie vor fehlt mir zwar der mündliche und fachlich geführte Austausch zu der Thematik der beiden behandelten Themenbereiche.		
FAU	62	14	"Die Beschäftigung mit den theoretischen Inhalten und deren Aneignung, das Hinterfragen der Informationen, die Bearbeitung eines Beispiels, bei dem man die erworbenen Kenntnisse modellierend auf den Prüfstand setzen muss und letztlich die eigene Überprüfung, Vergleich mit einem fundierten Muster – dies alles entspricht absolut meiner persönlichen Arbeitsweise, ganz im Sinne der gegenwärtigen pädagogischen Bemühungen: ohne Stress und Druck, individuell und selbstregulierend.)
Nach der Ansicht des Denkanstoßdokuments kann ich nun getrost meine bisherigen Gedanken abschicken."		
FAU	62	15	Auch wenn sich in meinen Ausführungen der eine oder andere Punkt noch detaillierter reflektieren liese, bin ich der Meinung, dass ich an der Stelle der Hilfe nicht bedürftig war.		
FAU	63	0	Zunächst wurde richtig an die Aufgabe herangegangen und eine allgemeine Definition von pädagogischer Diagnostik genannt.		
FAU	63	1	Ausführlichere Beachtung hätte die Einteilung von verschiedenen Diagnoseelementen nach Leutner (2001) finden sollen: Die Stabilität und Veränderbarkeit des zu beurteilenden Konstruktes, den Zweck der Diagnose, den Grad der Beteiligung, die Bezugsnormorientierung der Rückmeldung und der Standardisierungsgrad des Diagnoseverfahren.		
FAU	63	2	Explizit genannt hätten die verschiedenen Referenzgrößen der Beurteilung - die kriteriale, soziale und individuelle Bezugsnorm - genannt werden sollen.		
FAU	63	3	Ebenfalls sollten verschiedene strukturelle Zugänge an das weite Feld der pädagogischen Diagnostik beleuchtet werden.		
FAU	63	4	Die überwiegend informellen Verfahren, die Frau Klammer in der Vergangenheit in ihrer Klasse angewandt hat, wurden weitesgehend richtig erkannt, jedoch hat hier ebenfalls eine intensivere Auseinandersetzung mit den einzelnen Methoden gefehlt.		
FAU	63	5	Die Verfahren, die Frau Klammer in der Zukunft überwiegend anwenden sollte, wurden nur unzureichend erklärt und behandelt.		
FAU	63	6	Die Erläuterungen zur Verbesserung der Transparenz des Notenschlüssels ist gut skizziert.		
FAU	63	7	Die grundlegende Erkenntnis, dass formative Leistungsdiagnostik den langfristigen Lernerfolg der Schüler begleiten kann, ist richtig.		
FAU	63	8	Die Begründung dieses Vorschlags fehlt allerdings vollständig.		
FAU	63	9	Hierbei hätte die nicht mehr vorhandene Kompatibilität der traditionellen Leistungsfeststellungsverfahren mit der „neuen“ Lernkultur, die auf lebenslanges Lernen abzielt, angesprochen werden können.		
FAU	63	10	Einige praktische Anwendungsmöglichkeiten von alternativen Lernstandmessungen, wie zum Beispiel Lerntagebücher oder Portfolios, hätten beleuchtet werden können.		
FAU	63	11	Insgesamt wurde die Aufgabe in ihren Grundzügen beantwortet.		
FAU	64	0	"Reflexion zur Situation vor der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, …):


"		
FAU	64	1	Anders als beim vorherigen Themenbereich und der Aufgabenstellung zum Thema Klassenmanagement und Umgang mit Störungen, hatte ich bei der Bearbeitung des Themenfeldes der Pädagogischen Diagnostik mehr Schwierigkeiten.		
FAU	64	2	Bereits die Folien zu diesem Thema waren von deutlich größerem Umfang und auch nicht immer einfach zu verstehen.		
FAU	64	3	"



Reflexion zur Situation während der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, …):


Die Lerninhalte waren nicht immer gut verständlich und ich habe mir mit diesem Thema nicht so warm geworden, wie mit dem vorherigen."		
FAU	64	4	Auch bei der Bearbeitung der Aufgaben hatte ich Schwierigkeiten.		
FAU	64	5	Während bei Aufgabe 1 für mich relativ klar war, dass eine Definition erwartet wird, so war auf den Folien nur eine relativ wage Beschreibung der Päd- Diagnostik zu finden (Folie 8).		
FAU	64	6	Zur Bearbeitung der Aufgabe 1 habe ich mich also grötenteils daran und an Folie 10ff orientiert.		
FAU	64	7	Insgesamt war es trotz der auf den ersten Blick koherenten Struktur der Folien nicht immer einfach herauszufinden was nun in der Antwort gewünscht war.		
FAU	64	8	Aufgabe 2 ließ sich hingegen etwas besser bearbeiten und war für mich verständlicher und näher an dem “Unterrichtsalltag”.		
FAU	64	9	"



"		
FAU	64	10	"Reflexion zur Situation nach der Bearbeitung der Thematik Einführung in die Pädagogische Diagnostik (Lerninhalte, schriftliche Aufgabe, …):
"		
FAU	64	11	"Wie zufrieden bin ich mit meinem Lernergebnis (bezogen auf die gesamte Lerneinheit)?
"		
FAU	64	12	Wie zufrieden bin ich mit dem Ergebnis meiner schriftlichen Aufgabe?		
FAU	64	13	"


"		
FAU	64	14	Generell hätte ich dieses Thema vielleicht doch lieber im Unterricht und mit der Möglichkeit direkt bei Verständnisproblemen im Chat nachzufragen besprochen.		
FAU	64	15	Das vorherige Thema war meiner Meinung nach besser für selbstständiges Arbeiten geeignet.		
FAU	64	16	Mit meinem Lernergebnis bin ich für dieses Thema nur bedingt zufrieden.		
FAU	64	17	Bezüglich der schriftlichen Aufgaben habe ich, nach Sichtung der Musterlösungen, in die richtige Richtung gearbeitet, allerdings bin ich persönlich hier nicht ganz zufrieden und werde das Thema vermutlich nochmal nacharbeiten.		
FAU	65	0	"Reflexion zur Situation vor der Bearbeitung der Thematik ,,Einführung in die Pädagogische Diagnostik“
Vor der Bearbeitung der Aufgabe musste ich mir das Thema aneignen."		
FAU	65	1	Aufgrund dessen habe ich mir zuallererst die Folien durchgelesen, zusammengefasst und mir so einen Überblick über den Inhalt des Themengebietes verschafft.		
FAU	65	2	Da die Folien in zwei größere Themenbereiche untergliedert waren, habe ich mir erst die eine Hälfte, dann später die andere angeschaut.		
FAU	65	3	Meine Zusammenfassungen habe ich anschließend mit denen von Kommilitonen abgeglichen, um beim Lernen des Stoffes nichts zu vergessen.		
FAU	65	4	Dabei habe ich gemerkt, dass ich entweder zu sehr ins Detail beim Abschreiben vertieft war und somit Dinge aufgenommen habe, die nicht absolut  wichtig waren oder es war anders herum.		
FAU	65	5	Da mir durch das Lesen der Aufgabenstellung bewusst wurde, dass nicht alle Inhalte der Folien zur Bearbeitung der Aufgabe relevant waren, war es für mich leichter, mir vorher einen Strukturplan zurechtzulegen, der auf die Lösung der ersten Aufgabe abzielte, da hier ja nur allgemeines Wissen, ohne Bezug zum Fallbeispiel gefragt war.		
FAU	65	6	Das bedeutet, ich habe mir vor dem Bearbeiten der ersten Aufgabe noch nicht das Fallbeispiel durchgelesen.		
FAU	65	7	"

"		
FAU	65	8	"Reflexion zur Situation während der Bearbeitung der Thematik ,,Einführung in die Pädagogische Diagnostik“
 "		
FAU	65	9	Zur Aufgabenbearbeitung habe ich mir die erste Aufgabenstellung durchgelesen und abgeschrieben.		
FAU	65	10	Dann habe ich mir, ohne das Fallbeispiel zu lesen, eine Mind-Map mit den verschiedenen Feldern der Pädagogischen Diagnostik erstellt und mir die wichtigsten Unterpunkte hierzu notiert.		
FAU	65	11	Anschließend habe ich diese Mind-Map in einen Fließtext ausformuliert.		
FAU	65	12	"Diese Übung fiel mir beim Erledigen der ersten Aufgabe nicht schwer, da mir klar zu sein schien, was von mir gefragt wurde und was die richtige Lösung sein würde.
"		
FAU	65	13	Schließlich konnte ich mich Aufgabe zwei widmen.		
FAU	65	14	Hier begann ich damit, mir erstmals das Fallbeispiel durchzulesen und mir aufzuschreiben, wie sich das Beispiel untergliedern lässt, also was wichtig für die Aufgabenbearbeitung war und was eher nicht.		
FAU	65	15	Nun konnte ich die erste Hälfte der Frage bearbeiten, das heißt, welche Vorgehensweisen die Lehrerin bereits genutzt hat.		
FAU	65	16	Hierzu schrieb ich mir die wichtigsten Stichpunkte des Beispiels zusammen und verglich diese anschließend mit den Überpunkten der Folien.		
FAU	65	17	Nach einigem verbessern konnte ich nun auch die Lösung dieser Frage in einen Fließtext umschreiben.		
FAU	65	18	"
Zuletzt konnte ich die zweite Hälfte der zweiten Aufgabenstellung bearbeiten."		
FAU	65	19	Ich griff auf meine Zusammenfassung zurück und verglich, welche Themenfelder noch nicht angesprochen wurden und welche relevant für diese Aufgabe waren.		
FAU	65	20	Diese schrieb ich mir wiederum in Stichpunkten auf und als ich dachte, ich hab alles, verfasste ich hier anschließend auch einen Fließtext.		
FAU	65	21	Dabei integrierte ich auch immer die Begründung für meine Vorschläge, das heißt, warum die Lehrerin diese aufgreifen sollte und welchen Nutzen sie und ihre Schüler/innen daraus ziehen können.		
FAU	65	22	Somit hatte ich auch den letzten Arbeitsauftrag erfüllt.		
FAU	65	23	"

"		
FAU	65	24	"Reflexion zur Situation nach der Bearbeitung der Thematik ,,Einführung in die Pädagogische Diagnostik“
"		
FAU	65	25	Während der Bearbeitung der Aufgaben hatte ich ein gutes Gefühl.		
FAU	65	26	Ich habe die Fragestellungen und das Fallbeispiel verstanden, ich konnte direkt manche Fragen lösen, ich wusste wo ich in meinen Aufzeichnungen nachsehen musste und ich wusste wo ich mit dem Schreiben beginnen musste.		
FAU	65	27	Ich kam sogar ohne Hilfestellungen aus.		
FAU	65	28	Als ich schließlich fertig war, habe ich meinen Freund über den Text lesen lassen, ob er es als Laie denn verstehen würde, wo ich warum und wie angesetzt habe.		
FAU	65	29	Als er auch zufrieden war und ich es abschickte, konnte ich auch gleich auf die Lösung zugreifen und hier muss ich sagen, dass ich ein wenig geschockt darüber war, wie sehr ich an der Musterlösung vorbeigearbeitet habe.		
FAU	65	30	Ich habe mich starr auf die direkte Lösung der Aufgabe konzentriert und habe nicht daran gedacht, etwas ausholender zu werden und Sachen, die eventuell nicht direkt mit der Lösung zusammenhängen auch mit zu integrieren, schließlich war ja die Aufgabe so gedacht, dass man sie nur bearbeiten kann, wenn man das ganze Thema verstanden hat.		
FAU	65	31	Somit war es im Rückschaueffekt nur klar, dass ich noch genauer auf Details, wie die Definition des Begriffs, hätte eingehen sollen.		
FAU	65	32	Ich musste mir auch eingestehen, dass ich schon wieder vergessen hatte zu zitieren.		
FAU	65	33	Ich kam nicht auf die Idee, die Vorgeschichte des Problems näher zu erläutern, so wie es in der Lösung unter dem Stichpunkt ,,Einschlägige Definitionen des Terminus Pädagogische Diagnostik“ erläutert wird.		
FAU	65	34	"Des Weiteren habe ich die Arten der Leistungsbeurteilung nicht genannt, da sie für mich an dieser Stelle irrelevant waren, weil ich sie bereits kurz in der Abfragethematik genannt hatte.
Andererseits habe ich auch gesehen, dass ich einiges richtig gemacht habe."		
FAU	65	35	Ich habe zum Beispiel die Felder der Pädagogischen Diagnostik richtig benannt und viele Unterpunkte auch richtig erklärt, ich habe das Gütekriterium der Objektivität angesprochen.		
FAU	65	36	Des Weiteren habe ich viele Verfahren, die Frau Klammer bereits genutzt hat richtig erkannt, hier hätte ich jedoch wieder eine gute Brücke zur ersten Aufgabe schlagen können.		
FAU	65	37	"Allerdings habe ich auch viele richtige Vorschläge gebracht, die Frau Klammer zukünftig in ihren Unterricht integrieren sollte und diese richtig begründet.


"		
FAU	65	38	Ich habe gesehen, dass ich mir hier noch deutlich verbessern könnte, indem ich nicht so starr auf einen Lösungsweg abziele, sondern den Zusammenhang und die Hintergründe für meinen Lösungsansatz erläutere.		
FAU	65	39	Ich geh aus dem Portfolio mit gemischten Gefühlen, da ich einerseits die Aufgaben lösen und bearbeiten konnte, ich aber andererseits nicht wirklich zufrieden mit meinen Ergebnissen der Aufgaben war.		
FAU	65	40	Jedoch habe ich noch Zeit mich zu verbessern.		
FAU	66	0	Reflektion zu der Situation vor der Bearbeitung zu dem Themenbereich 5		
FAU	66	1	Einführung in die Pädagogische Diagnosik:		
FAU	66	2	Die den vorhergehenden Themenbereich 4 und mein erhöhtes Interesse an diesem Thema fühlte ich mich sehr motiviert an dieses Thema heranzugehen.		
FAU	66	3	Durch die Hinweise zu dieser Aufgabe konnte ich gut verstehen  um was es in der Aufgabe geht und konnte mich schnell an die Bearbeitung des Themensbereits 5 machen.		
FAU	66	4	Reflektion zur Situation während der Bearbeitung zu dem Themenbereich 5		
FAU	66	5	Einführung in die Pädagogische Diagnostik:		
FAU	66	6	Während der Bearbeitung der Situation, fühlte ich mich immer mehr motiviert und es machte mir Spaß die Aufgaben zu bearbeiten, da das Themasehr interessant war.		
FAU	66	7	Reflektion zu der Situation nach der Beabreitung zu dem Themenbereich 5 Einführung in die pädagogische Diagnostik:		
FAU	66	8	Duch das Anschauen der bereits erhaltenen Lehrninhalte, sowie das Abgleichen mit meinem eigenen Wissen, konnte ich den Themenbereich gut vertiefen und fühle mich gut vorbereitet auf weiteren Stoff welcher hieran anknüpft.		
